customer_tweet_id,customer_message,uber_response,created_at,intent
2475028,:I’m Confused Like @115873 Don’t Tell Their Drivers Where Their Customers Are Going? This The 2nd Time A Driver Canceled At The Last Minute Now I’m Late For Work! 🤬,@707574 Here to help! Send us a note at https://t.co/e8HVorX5rh so our team can connect.,Wed Nov 15 13:32:22 +0000 2017,
2725123,@Uber_Support I got only 1 mail 6 days before amd I responded with details but no response till now . I even reverted twice. I already provided snapshots Atleast tell me the problem whuch is taking to much time to resolve,"@721995 Our team has been in touch via email, Ulta. Please be sure to follow up with us via that thread.",Mon Nov 20 13:54:30 +0000 2017,
2414592,@115877 ordered Krispy Kreme and you cancelled my order. Sort it out mate,"@694046 If you can’t get your free Original Glazed Dozen box, it probably means supply has ran out. Sorry.",Tue Nov 14 14:37:35 +0000 2017,
1715379,@115873 From past 1 week Routes in Uberpool are becoming pathetic day by day😤😡,@519503 Here to help! Please send us a DM with your email address and more info regarding your concern so we can assist.,Tue Nov 07 03:26:33 +0000 2017,
260765,@115873 you locked me out of my account and it is such a convoluted process to get back in. I'm using @115879 from now on bye.,@178084 Here to help! Follow up here; https://t.co/Md7v036OoC and our team will connect right away.,Thu Oct 05 00:17:02 +0000 2017,
2409575,@115877 @148768 i'm confused.... is a page that refuses to load (when claiming people can get free donuts) supposed to make me want to use UberEats instead of @2350?,"@692833 Sorry for the inconvenience, Tom! We're working hard to get Krispy Kreme to as many people as possible, keep trying.",Tue Nov 14 14:07:59 +0000 2017,
2359028,"@Uber_Support Thanks, I've just sent you a DM",@681302 We've been in touch via your DM. Please check your inbox for updates! Thanks.,Mon Nov 13 20:17:13 +0000 2017,
1832244,Why can't I cash out @Uber_Support @141483,@178145 Send us a note at https://t.co/S3MfNVJl8Q and a member of our team will follow up soon.,Wed Oct 18 04:55:21 +0000 2017,
1157043,@Uber_Support The support finally answered after being on hold for 28 mins...I hope I am not still charged for my order. You should be able to cancel within the app if the support line is so slow.,@392183 We're sorry to hear this. Can you please send us a DM of your email address so we can look into this?,Sat Nov 25 19:08:44 +0000 2017,
2130207,@115877 @Uber_Support I didn’t even get to use it wtf https://t.co/BaaRlrnrX8,@626996 Here to help! Send us a note here; https://t.co/h3vAjBLlBH and our team will be able to assist!,Wed Nov 08 19:15:37 +0000 2017,
1259762,"Yeah, I’m definitely going to miss my flight.... my @115873 got pulled over 😑 @SouthwestAir",@415160 We take this very seriously. Please send us a DM with your email address so we can connect ASAP.,Thu Oct 26 09:24:18 +0000 2017,
1717693,When your husband has to tell the @115873 driver to stop texting whist driving @ 80mph on the M25 #uberlondon #notsurenow,@520113 We take this very seriously. Please contact us via https://t.co/IeSxT5cVHC so our team can further assist.,Sat Oct 28 22:53:50 +0000 2017,
352201,@Uber_Support help! Trying to use whilst abroad and keep getting told my payment method (2 types) are invalid and to verify my email (which,"@199766 Sorry to hear about the troubles, Julianne. Please send us a note at https://t.co/hr88X1ZGuG so we can look into this for you.",Sun Oct 08 12:29:22 +0000 2017,
1450179,"@Uber_Support Someone has my credit card info and is charging a bunch of expensive rides! Please help, asap!",@456515 We're here to help! Send us a note via https://t.co/dInR3racif so our team can assist.,Thu Nov 02 16:49:39 +0000 2017,
225900,@115873 I've been charged for trip that I didn't take. Here is the screen shot. How can I take 2 trips at the same time?Mailed but no response https://t.co/VeNCnDPJHi,@169932 Happy to take a closer look. Can you send us a DM with your email address with additional info so we can follow up?,Thu Oct 05 06:11:50 +0000 2017,
2933998,"@Uber_Support Help! Regardless of pick up location, payment method, or other factors, I consistently get the same error. Please see the attached picture, which is a screenshot showing the error that I received. Thank you. M: 425-224-5667. E: __email__ https://t.co/ynWLdOXpig","@811282 Thanks for following up, Kalani. Please send us a note at the link previously provided so we can give this the attention needed.",Wed Nov 29 09:27:25 +0000 2017,
2688252,@Uber_Support Hi I just scheduled a cab in the morning but at the end while booking msg appear popping we don't gurantee driving partner will come to pick up. Pls clarify I have flight to catch,"@755877 Happy to help! For more information on scheduling a ride, please visit us here; https://t.co/avOql7o416",Sun Nov 19 14:14:56 +0000 2017,
2008891,@115877 Why can’t I buy food? Keep getting an error,@200893 Happy to help. Can you DM us your email address associated with your Uber account so we can follow up?,Wed Oct 18 18:47:34 +0000 2017,
1682780,"@Uber_Support Need your help re: TOTALLY incorrect @115877 No food arrived, just drinks. Been over 24 hours and still no contact!!","@511537 Sorry for the delay, Louise. Our team is reviewing your email now and will be in touch. We appreciate your patience!",Mon Nov 06 16:36:03 +0000 2017,
997256,@115877 @115873 @Uber_Support me and other drivers have this error message right now https://t.co/9swMXhLyzW,@249175 Here to help! Please send us a DM with your email address with details so we can follow up.,Tue Oct 24 21:16:41 +0000 2017,
1548896,then explain why UberEATS didn't fucking deliver my Buttermilk Crispy Tenders two nights in a row. https://t.co/GbgMOennMN,@479472 Here to help! Send us a note via https://t.co/nFTc4ODH3P so our team can connect.,Sat Nov 04 01:57:37 +0000 2017,
767187,Hey #Uber My wife left her phone in the car yesterday. The driver was supposed to bring the phone back tonight. He did not. Help.,"@303360 Here to further assist you, Justin! Send us a DM with your email address so we can follow up.",Sun Oct 29 05:50:21 +0000 2017,
1657382,@Uber_Support Didnt help because there is no option to schedule and I'm in a place where uber is new,@142986 Here to further assist you! Send us a DM with your email address so we can follow up.,Mon Nov 06 04:13:13 +0000 2017,
2221283,@Uber_Support I want to file a case against uber driver. Let me know if I need to share cab and driver details.. I want to escalate and get assured that the driver license gets expired soon,"@648768 Happy to help! Please send us specific details of your concern together with your email address, so we can better assist you.",Fri Nov 10 11:51:52 +0000 2017,
2060647,Come on @115877 you’re legit 1 minute outside of my house 😡 https://t.co/AVUrRS7dDX,@609450 Hi - we're working hard to expand our service area. Please stay tuned to our website or app for updates: https://t.co/glft9xre9b.,Sat Oct 07 16:15:47 +0000 2017,
1346537,"@115873 @318192 Your second driver came, took a longer route passing the exit on the freeway. I had to direct him back in the right direction still charged.",@434006 We're here to help! Send us a DM with your email address so we can connect.,Mon Oct 16 13:41:05 +0000 2017,
879410,"@115873 Hi, do you have a policy on cars having plates/signs on identifying them as a taxi, seems to be more common to get an unmarked taxi.",@328777 Please connect with us at https://t.co/qHI8xcWfiW and we'll be happy to follow up.,Fri Oct 13 14:26:46 +0000 2017,
1310656,"@119983 Hey Admin, ur driver has taken 200 Rs as parking charges. I have msg u via Uber App but very poor response from Ur side https://t.co/dxZtBTOqSI","@417383 Hi, Manjeet. We have replied to your in-app support inquiry on this issue, please check the ""Help"" section to see our message.",Thu Oct 26 07:47:45 +0000 2017,
2823449,@115877 For the user ID #7A4D0 we were delivered chicken fried rice combo instead of veg fried rice combo. It is totally unacceptable to be careless and make such errors in delivery to a pure vegetarian customer,@786720 Here to help. Send us a note at https://t.co/Tq0sPMsSdu so our team can connect.,Mon Nov 27 08:30:24 +0000 2017,
2413072,@148768 I am in central London and Krispy Kreme is not even appearing on the @115877 app.,@693695 Thanks for reaching out. We're experiencing exceptionally high traffic on the platform from all the users excited about his promotional offer. We appreciate your patience!,Tue Nov 14 14:32:57 +0000 2017,
2449763,"@Uber_Support very disappointed with my UberEATS order this morning! Half the order missing, cold and disgusting, and no way to contact!",@702116 We're here to help! Send us a note via https://t.co/EGiaYE5JMU so our team can assist.,Sun Oct 29 15:48:43 +0000 2017,
1736338,"@115873 ok, left phone in uber on way to JFK. Can't get confirmation code because... Phone in uber. What do we do?",@524212 We're here to help! Send us a DM (direct message) with your email address so we can connect.,Sun Nov 26 05:27:26 +0000 2017,
2652856,@Uber_Support are you guys goin to reply to me or not it’s a very serious issue to me,@748137 We can take a closer look! Please send us a DM of the email address connected to your account so we can further assist.,Sun Nov 19 06:48:58 +0000 2017,
2167234,@115873 some time before I booked a car. The driver canceled the trip. You are asking me to pay ₹47+ . Why should I pay ?,@635968 Here to help! Please send us a note at https://t.co/wW2bTlNcsR and we'll be happy to look into this for you.,Thu Nov 09 10:01:35 +0000 2017,
714312,@115873 2x 2day you have charged me uber x rates 4 pools. . Will not be booking again till you refund me. &amp; yes I've filed 2 complaints.,@290874 Happy to take a closer look! Send us a DM with your email address so we can follow up.,Tue Oct 10 23:26:00 +0000 2017,
1354249,@Uber_Support guys its been 5 days and no one contacted me yet please help me asap,@205145 We've sent a DM.,Mon Oct 16 13:23:55 +0000 2017,
2337005,@Uber_Support It has now been 2 months and 3 emails since I first contacted you saying that I could not access my account- this is insane.,@676166 Can you please send us a DM with the email on your account so we can take a look? We're happy to help.,Fri Oct 20 04:11:04 +0000 2017,
1985602,@Uber_Support Very bad. charged double for a ride and not refunding. usually takes 400 from blr airport to sahakarnagar and charged 800,@202008 Hi Pradeep! We see your outreach and a member of our team will be following up via email as soon as possible. We appreciate your patience.,Thu Nov 02 06:03:37 +0000 2017,
2574015,"Thanks @115877 for making me wait an hour and a half just to then cancel my order. @15213 what’s up, ready to get my business",@729938 We're here to help! Send us a DM with your email address and more details so we can follow up.,Thu Nov 16 20:29:26 +0000 2017,
2194041,"@630215 @115873 Uber charged me for my ride and someone else's ride. When I told the driver about this in their car, the other passenger noticed they were charged for both my ride and their's as well. I tried to contact Uber about this and they did absolutely nothing about it. :/",@278365 Happy to help and sorry to hear this. Can you DM us your email address associated with your Uber account so we can follow up?,Thu Nov 09 21:24:47 +0000 2017,
